type,char,frequency
no_gaiji,曹,18321
no_gaiji,睡,18319
no_gaiji,晝,18301
no_gaiji,幸,18294
no_gaiji,懸,18282
no_gaiji,潤,18281
no_gaiji,博,18265
no_gaiji,敷,18236
no_gaiji,司,18201
no_gaiji,污,18198
no_gaiji,準,18167
no_gaiji,跋,18154
no_gaiji,驗,18128
no_gaiji,鈍,18105
no_gaiji,伴,18077
no_gaiji,茲,18027
no_gaiji,谷,18022
no_gaiji,閒,17938
no_gaiji,閣,17907
no_gaiji,慚,17876
no_gaiji,浪,17848
no_gaiji,浴,17832
no_gaiji,贊,17826
no_gaiji,村,17806
no_gaiji,兵,17793
no_gaiji,保,17767
no_gaiji,麁,17720
no_gaiji,紅,17553
no_gaiji,澄,17551
no_gaiji,狂,17533
no_gaiji,震,17445
no_gaiji,試,17429
no_gaiji,壇,17355
no_gaiji,川,17257
no_gaiji,寫,17255
no_gaiji,祕,17226
no_gaiji,迎,17224
no_gaiji,伺,17195
no_gaiji,閑,17171
no_gaiji,怒,17148
no_gaiji,傍,17127
no_gaiji,囑,17103
no_gaiji,遙,17078
no_gaiji,旋,17054
no_gaiji,雅,17009
no_gaiji,辦,16939
no_gaiji,鹿,16910
no_gaiji,哩,16885
no_gaiji,涼,16871
no_gaiji,湖,16840
no_gaiji,繞,16788
no_gaiji,楊,16777
no_gaiji,響,16764
no_gaiji,妻,16709
no_gaiji,逝,16681
no_gaiji,景,16665
no_gaiji,追,16636
no_gaiji,賀,16624
no_gaiji,片,16576
no_gaiji,羊,16522
no_gaiji,紫,16425
no_gaiji,船,16415
no_gaiji,考,16347
no_gaiji,洹,16297
no_gaiji,縣,16282
no_gaiji,洲,16264
no_gaiji,韓,16209
no_gaiji,灌,16186
no_gaiji,舟,16129
no_gaiji,卒,16091
no_gaiji,奈,16069
no_gaiji,瞻,16064
no_gaiji,辟,16047
no_gaiji,丁,16033
no_gaiji,統,15964
no_gaiji,委,15887
no_gaiji,勅,15883
no_gaiji,頗,15878
no_gaiji,冬,15877
no_gaiji,透,15857
no_gaiji,履,15777
no_gaiji,認,15736
no_gaiji,冷,15727
no_gaiji,註,15725
no_gaiji,魏,15715
no_gaiji,雷,15714
no_gaiji,晚,15695
no_gaiji,曼,15640
no_gaiji,庭,15623
no_gaiji,屋,15604
no_gaiji,揀,15568
no_gaiji,枯,15561
no_gaiji,暫,15561
no_gaiji,獻,15521
no_gaiji,秦,15506
no_gaiji,竭,15453
no_gaiji,沈,15448
no_gaiji,叢,15446
no_gaiji,醫,15436
no_gaiji,軌,15425
no_gaiji,筆,15414
no_gaiji,葢,15312
no_gaiji,儒,15275
no_gaiji,輩,15254
no_gaiji,辱,15248
no_gaiji,湛,15228
no_gaiji,賴,15205
no_gaiji,務,15200
no_gaiji,借,15190
no_gaiji,飾,15159
no_gaiji,邑,15132
no_gaiji,惜,15122
no_gaiji,避,15102
no_gaiji,誤,15100
no_gaiji,逼,15072
no_gaiji,旦,15004
no_gaiji,撰,14953
no_gaiji,覓,14915
no_gaiji,穿,14891
no_gaiji,甞,14873
no_gaiji,恣,14818
no_gaiji,欣,14790
no_gaiji,防,14741
no_gaiji,詞,14730
no_gaiji,席,14671
no_gaiji,喪,14634
no_gaiji,偷,14612
no_gaiji,藍,14591
no_gaiji,耆,14582
no_gaiji,捉,14572
no_gaiji,恨,14560
no_gaiji,霜,14552
no_gaiji,渴,14529
no_gaiji,愁,14515
no_gaiji,繼,14481
no_gaiji,顏,14457
no_gaiji,唵,14442
no_gaiji,秀,14435
no_gaiji,闇,14432
no_gaiji,餓,14431
no_gaiji,基,14419
no_gaiji,域,14416
no_gaiji,瓦,14363
no_gaiji,刻,14326
no_gaiji,爐,14314
no_gaiji,焰,14310
no_gaiji,煙,14298
no_gaiji,羣,14297
no_gaiji,戰,14293
no_gaiji,測,14259
no_gaiji,丹,14232
no_gaiji,昭,14220
no_gaiji,闡,14178
no_gaiji,截,14141
no_gaiji,符,14137
no_gaiji,宇,14091
no_gaiji,吐,14021
no_gaiji,竪,14012
no_gaiji,誡,14012
no_gaiji,箭,14008
no_gaiji,貌,13990
no_gaiji,柔,13986
no_gaiji,拏,13927
no_gaiji,柱,13886
no_gaiji,米,13879
no_gaiji,扶,13859
no_gaiji,蒼,13851
no_gaiji,吼,13836
no_gaiji,洪,13818
no_gaiji,管,13780
no_gaiji,牙,13766
no_gaiji,沉,13764
no_gaiji,怪,13682
no_gaiji,嶽,13671
no_gaiji,術,13665
no_gaiji,郎,13662
no_gaiji,倍,13661
no_gaiji,擔,13643
no_gaiji,盤,13607
no_gaiji,昏,13606
no_gaiji,該,13594
no_gaiji,忠,13565
no_gaiji,翁,13560
no_gaiji,鐘,13543
no_gaiji,賤,13539
no_gaiji,育,13520
no_gaiji,稽,13480
no_gaiji,冠,13471
no_gaiji,劍,13468
no_gaiji,滯,13443
no_gaiji,乖,13423
no_gaiji,誑,13399
no_gaiji,披,13377
no_gaiji,規,13344
no_gaiji,懈,13309
no_gaiji,擲,13295
no_gaiji,辛,13288
no_gaiji,酬,13261
no_gaiji,衰,13259
no_gaiji,鄉,13252
no_gaiji,荅,13252
no_gaiji,奴,13246
no_gaiji,臂,13192
no_gaiji,赴,13178
no_gaiji,蟲,13173
no_gaiji,愈,13133
no_gaiji,嶺,13131
no_gaiji,豎,13094
no_gaiji,兮,13090
no_gaiji,溈,13067
no_gaiji,式,13036
no_gaiji,訓,12995
no_gaiji,貫,12994
no_gaiji,停,12980
no_gaiji,災,12969
no_gaiji,傾,12968
no_gaiji,階,12917
no_gaiji,潭,12870
no_gaiji,搖,12855
no_gaiji,掃,12851
no_gaiji,振,12848
no_gaiji,卿,12844
no_gaiji,番,12825
no_gaiji,牽,12800
no_gaiji,碧,12716
no_gaiji,昌,12710
no_gaiji,馳,12705
no_gaiji,熾,12696
no_gaiji,頃,12688
no_gaiji,敗,12684
no_gaiji,玅,12643
no_gaiji,郡,12637
no_gaiji,拳,12632
no_gaiji,游,12609
no_gaiji,璃,12603
no_gaiji,洛,12545
no_gaiji,夕,12542
no_gaiji,英,12540
no_gaiji,謬,12533
no_gaiji,校,12521
no_gaiji,隆,12509
no_gaiji,昇,12500
no_gaiji,厚,12491
no_gaiji,遭,12479
no_gaiji,缺,12479
no_gaiji,辰,12443
no_gaiji,市,12374
no_gaiji,斥,12358
no_gaiji,楚,12348
no_gaiji,寸,12346
no_gaiji,黎,12340
no_gaiji,嫌,12335
no_gaiji,榮,12334
no_gaiji,荊,12325
no_gaiji,盲,12321
no_gaiji,封,12309
no_gaiji,憐,12245
no_gaiji,梅,12242
no_gaiji,薦,12233
no_gaiji,刺,12227
no_gaiji,寬,12219
no_gaiji,紀,12157
no_gaiji,編,12104
no_gaiji,康,12102
no_gaiji,獸,12078
normal,說,12060
no_gaiji,潔,12054
no_gaiji,曩,12036
no_gaiji,聰,12014
no_gaiji,午,12011
no_gaiji,偽,11979
no_gaiji,鬘,11947
no_gaiji,湯,11912
no_gaiji,碎,11905
no_gaiji,濕,11888
no_gaiji,慳,11859
no_gaiji,賣,11856
no_gaiji,繩,11843
no_gaiji,兜,11816
no_gaiji,騰,11788
no_gaiji,慕,11755
no_gaiji,齒,11746
no_gaiji,驢,11741
no_gaiji,奢,11730
no_gaiji,頻,11690
no_gaiji,澤,11684
no_gaiji,罵,11679
no_gaiji,側,11632
no_gaiji,渠,11630
no_gaiji,渡,11627
no_gaiji,怠,11608
no_gaiji,龜,11594
no_gaiji,敵,11594
no_gaiji,舒,11578
no_gaiji,營,11563
no_gaiji,弄,11562
no_gaiji,懼,11561
no_gaiji,麻,11559
no_gaiji,焚,11477
no_gaiji,諫,11465
no_gaiji,巨,11462
no_gaiji,些,11436
no_gaiji,政,11403
no_gaiji,泰,11393
no_gaiji,朗,11383
no_gaiji,謁,11372
no_gaiji,嗔,11348
no_gaiji,遶,11328
no_gaiji,豐,11318
no_gaiji,彈,11306
no_gaiji,翠,11290
no_gaiji,託,11283
no_gaiji,狗,11262
no_gaiji,荷,11252
no_gaiji,欺,11241
no_gaiji,油,11223
no_gaiji,麗,11215
no_gaiji,閉,11163
no_gaiji,呈,11161
no_gaiji,踏,11155
no_gaiji,局,11118
no_gaiji,倫,11114
no_gaiji,雄,11110
no_gaiji,配,11105
no_gaiji,棲,11097
no_gaiji,鑑,11066
no_gaiji,溫,11059
no_gaiji,潛,11018
no_gaiji,絲,11012
no_gaiji,瓔,11000
no_gaiji,韻,10999
no_gaiji,繁,10993
no_gaiji,鳳,10992
no_gaiji,綱,10968
no_gaiji,奏,10935
no_gaiji,撥,10902
no_gaiji,祐,10884
no_gaiji,斗,10883
no_gaiji,陸,10874
no_gaiji,團,10847
no_gaiji,蕩,10838
no_gaiji,灑,10835
no_gaiji,吞,10829
no_gaiji,窟,10814
no_gaiji,價,10814
no_gaiji,格,10804
no_gaiji,輔,10801
no_gaiji,庶,10782
no_gaiji,弱,10778
no_gaiji,升,10764
no_gaiji,舞,10751
no_gaiji,摧,10713
no_gaiji,樣,10706
no_gaiji,紹,10684
no_gaiji,電,10669
no_gaiji,貞,10669
no_gaiji,珞,10623
no_gaiji,肩,10619
no_gaiji,后,10615
no_gaiji,竇,10606
no_gaiji,較,10605
no_gaiji,謹,10586
no_gaiji,井,10577
no_gaiji,錫,10568
no_gaiji,秘,10554
no_gaiji,銅,10549
no_gaiji,苑,10547
no_gaiji,稍,10528
no_gaiji,軟,10486
no_gaiji,倚,10476
no_gaiji,飢,10442
no_gaiji,橋,10434
no_gaiji,曠,10433
no_gaiji,訪,10403
no_gaiji,板,10391
no_gaiji,抱,10371
no_gaiji,料,10357
no_gaiji,尤,10352
no_gaiji,腳,10347
no_gaiji,逮,10319
no_gaiji,危,10282
no_gaiji,霞,10279
no_gaiji,牀,10268
no_gaiji,割,10230
no_gaiji,遲,10227
no_gaiji,腹,10220
no_gaiji,做,10200
no_gaiji,偶,10178
no_gaiji,昨,10121
no_gaiji,射,10120
no_gaiji,劉,10082
no_gaiji,藉,10068
no_gaiji,詰,10055
no_gaiji,憑,10051
no_gaiji,祝,9964
no_gaiji,廬,9963
no_gaiji,暮,9953
no_gaiji,稟,9944
no_gaiji,穴,9928
no_gaiji,蔽,9919
no_gaiji,鎮,9910
no_gaiji,啼,9908
no_gaiji,掉,9872
no_gaiji,卑,9865
no_gaiji,嘆,9843
no_gaiji,埵,9838
no_gaiji,醉,9830
no_gaiji,循,9828
no_gaiji,狹,9805
no_gaiji,險,9779
no_gaiji,巴,9775
no_gaiji,苟,9749
no_gaiji,坤,9749
no_gaiji,臘,9729
no_gaiji,忌,9673
no_gaiji,遵,9656
no_gaiji,忿,9649
no_gaiji,糞,9628
no_gaiji,耀,9602
no_gaiji,徐,9579
no_gaiji,津,9565
no_gaiji,欽,9550
no_gaiji,剃,9548
no_gaiji,閱,9544
no_gaiji,䟽,9541
no_gaiji,孰,9519
no_gaiji,爛,9497
no_gaiji,穀,9487
no_gaiji,拾,9475
no_gaiji,疲,9474
no_gaiji,旃,9470
no_gaiji,臭,9462
no_gaiji,奔,9459
no_gaiji,朱,9448
no_gaiji,暴,9437
no_gaiji,銷,9420
no_gaiji,宰,9420
no_gaiji,吽,9403
no_gaiji,漫,9401
no_gaiji,嚕,9399
no_gaiji,杜,9394
no_gaiji,銘,9357
no_gaiji,額,9344
no_gaiji,亭,9331
no_gaiji,嫉,9330
no_gaiji,選,9298
no_gaiji,掩,9273
no_gaiji,墜,9261
no_gaiji,訊,9259
no_gaiji,監,9254
no_gaiji,鑒,9244
no_gaiji,蒲,9242
no_gaiji,憎,9240
no_gaiji,輝,9228
no_gaiji,練,9181
no_gaiji,趺,9162
no_gaiji,廟,9158
no_gaiji,彩,9148
no_gaiji,低,9125
no_gaiji,驀,9123
no_gaiji,包,9080
no_gaiji,函,9078
no_gaiji,鋒,9074
no_gaiji,躍,9069
no_gaiji,匝,9066
no_gaiji,着,9063
no_gaiji,馱,9061
no_gaiji,淵,9044
no_gaiji,衍,9043
no_gaiji,範,9035
no_gaiji,凝,9025
no_gaiji,伯,9018
no_gaiji,紛,9006
no_gaiji,泯,9006
no_gaiji,均,8991
no_gaiji,侵,8987
no_gaiji,浩,8971
no_gaiji,隋,8949
no_gaiji,濫,8940
no_gaiji,驅,8931
no_gaiji,慎,8923
no_gaiji,們,8922
no_gaiji,儞,8921
no_gaiji,克,8920
no_gaiji,仲,8887
no_gaiji,疎,8857
no_gaiji,慰,8844
no_gaiji,牢,8792
no_gaiji,靡,8750
no_gaiji,買,8730
no_gaiji,環,8728
no_gaiji,籠,8708
no_gaiji,混,8707
no_gaiji,崖,8651
no_gaiji,芳,8629
no_gaiji,祭,8623
no_gaiji,噉,8608
no_gaiji,荒,8608
no_gaiji,禍,8601
no_gaiji,炎,8600
no_gaiji,排,8595
no_gaiji,幼,8583
no_gaiji,藤,8560
no_gaiji,歇,8525
no_gaiji,雞,8519
no_gaiji,罷,8514
no_gaiji,滴,8513
no_gaiji,醜,8490
no_gaiji,檗,8478
no_gaiji,兔,8471
no_gaiji,扇,8465
no_gaiji,謙,8441
no_gaiji,困,8433
no_gaiji,肇,8415
no_gaiji,騎,8410
no_gaiji,泣,8410
no_gaiji,區,8400
no_gaiji,抑,8380
no_gaiji,競,8379
no_gaiji,侯,8363
no_gaiji,罔,8317
no_gaiji,裟,8314
no_gaiji,弊,8310
no_gaiji,檢,8305
no_gaiji,袈,8286
no_gaiji,荼,8280
no_gaiji,揭,8266
no_gaiji,佉,8218
no_gaiji,勘,8215
no_gaiji,盈,8198
no_gaiji,譏,8176
no_gaiji,狐,8163
no_gaiji,尒,8160
no_gaiji,伎,8151
no_gaiji,豁,8141
no_gaiji,屏,8129
no_gaiji,輸,8119
no_gaiji,候,8111
no_gaiji,線,8108
no_gaiji,斬,8104
no_gaiji,駕,8098
no_gaiji,囊,8088
no_gaiji,陞,8079
no_gaiji,映,8079
no_gaiji,讓,8068
no_gaiji,髻,8065
no_gaiji,宛,8064
no_gaiji,戴,8043
no_gaiji,断,8035
no_gaiji,歟,8035
no_gaiji,乏,8030
no_gaiji,哭,8015
no_gaiji,秪,7989
no_gaiji,研,7977
no_gaiji,伐,7976
no_gaiji,飽,7975
no_gaiji,曜,7970
no_gaiji,攀,7959
no_gaiji,膝,7956
no_gaiji,完,7955
no_gaiji,侶,7953
no_gaiji,獅,7939
no_gaiji,譽,7915
no_gaiji,伸,7907
no_gaiji,產,7865
no_gaiji,擾,7863
no_gaiji,抄,7860
no_gaiji,咄,7835
no_gaiji,郭,7830
no_gaiji,費,7819
no_gaiji,柳,7818
no_gaiji,亮,7802
no_gaiji,覽,7799
no_gaiji,乙,7798
no_gaiji,糧,7792
no_gaiji,廓,7758
no_gaiji,冤,7754
no_gaiji,倦,7742
no_gaiji,莖,7737
no_gaiji,創,7732
no_gaiji,竝,7729
no_gaiji,胸,7718
no_gaiji,整,7714
no_gaiji,策,7704
no_gaiji,裂,7685
no_gaiji,蹤,7677
no_gaiji,琉,7677
no_gaiji,綿,7662
no_gaiji,豫,7659
no_gaiji,茫,7658
no_gaiji,派,7657
no_gaiji,隻,7646
no_gaiji,坑,7643
no_gaiji,粥,7641
no_gaiji,庚,7632
no_gaiji,幡,7630
no_gaiji,旁,7623
no_gaiji,岳,7614
no_gaiji,隣,7605
no_gaiji,桃,7590
no_gaiji,祈,7588
no_gaiji,誨,7585
no_gaiji,胝,7585
no_gaiji,採,7581
no_gaiji,鳩,7581
no_gaiji,墨,7574
no_gaiji,針,7560
no_gaiji,算,7554
no_gaiji,束,7547
no_gaiji,瑟,7543
no_gaiji,誕,7523
no_gaiji,晨,7503
no_gaiji,贈,7499
no_gaiji,巍,7493
no_gaiji,躬,7485
no_gaiji,竊,7474
no_gaiji,葛,7472
no_gaiji,析,7457
no_gaiji,翳,7449
no_gaiji,乗,7443
no_gaiji,牧,7426
no_gaiji,庫,7424
no_gaiji,添,7390
no_gaiji,鮮,7387
no_gaiji,淳,7386
no_gaiji,渾,7377
no_gaiji,賞,7352
no_gaiji,擁,7351
no_gaiji,翼,7348
no_gaiji,秉,7337
no_gaiji,吟,7335
no_gaiji,輒,7330
no_gaiji,碑,7324
no_gaiji,肅,7321
no_gaiji,綠,7303
no_gaiji,戀,7298
no_gaiji,鬪,7296
no_gaiji,森,7278
no_gaiji,層,7273
no_gaiji,薪,7271
no_gaiji,丑,7257
no_gaiji,咎,7246
no_gaiji,勉,7244
no_gaiji,魯,7224
no_gaiji,社,7208
no_gaiji,錦,7207
no_gaiji,踊,7195
no_gaiji,奮,7183
no_gaiji,晦,7157
no_gaiji,酥,7142
no_gaiji,暢,7119
no_gaiji,嗟,7115
no_gaiji,溺,7101
no_gaiji,鄭,7099
no_gaiji,植,7080
no_gaiji,匿,7079
no_gaiji,換,7077
no_gaiji,健,7065
no_gaiji,程,7058
no_gaiji,鍾,7040
no_gaiji,緊,7037
no_gaiji,屍,7034
no_gaiji,冰,7031
no_gaiji,撫,7028
no_gaiji,揮,7027
no_gaiji,盖,6999
no_gaiji,拍,6991
no_gaiji,壬,6988
no_gaiji,睺,6977
no_gaiji,趨,6952
no_gaiji,恰,6936
no_gaiji,裡,6927
no_gaiji,弓,6919
no_gaiji,瘡,6919
no_gaiji,街,6910
no_gaiji,諱,6906
no_gaiji,寅,6901
no_gaiji,淚,6875
no_gaiji,莎,6873
no_gaiji,誘,6870
no_gaiji,探,6869
no_gaiji,跪,6869
no_gaiji,丙,6856
no_gaiji,殷,6842
no_gaiji,岐,6841
no_gaiji,挂,6839
no_gaiji,疊,6837
no_gaiji,逃,6834
no_gaiji,孟,6810
no_gaiji,訛,6809
no_gaiji,踰,6788
no_gaiji,迅,6764
no_gaiji,罰,6754
no_gaiji,臾,6748
no_gaiji,埋,6742
no_gaiji,杭,6737
no_gaiji,鉤,6719
no_gaiji,栴,6702
no_gaiji,跳,6694
no_gaiji,畔,6691
no_gaiji,纖,6691
no_gaiji,炬,6675
no_gaiji,劒,6674
no_gaiji,聾,6672
no_gaiji,癸,6671
no_gaiji,煖,6669
no_gaiji,製,6669
no_gaiji,諾,6665
no_gaiji,秖,6645
no_gaiji,滋,6598
no_gaiji,籌,6598
no_gaiji,警,6593
no_gaiji,衡,6589
no_gaiji,季,6580
no_gaiji,役,6577
no_gaiji,鹽,6571
no_gaiji,謨,6561
no_gaiji,饑,6555
no_gaiji,燭,6550
no_gaiji,忙,6543
no_gaiji,壯,6536
no_gaiji,爪,6517
no_gaiji,祗,6506
no_gaiji,涯,6469
no_gaiji,嵩,6442
no_gaiji,瞎,6438
no_gaiji,粗,6432
no_gaiji,桓,6429
no_gaiji,討,6427
no_gaiji,烟,6409
no_gaiji,兆,6396
no_gaiji,酪,6377
no_gaiji,鬚,6375
no_gaiji,惹,6374
no_gaiji,屠,6369
no_gaiji,曆,6368
no_gaiji,豆,6366
no_gaiji,誹,6358
no_gaiji,僕,6350
no_gaiji,謀,6342
no_gaiji,箋,6333
no_gaiji,夾,6331
no_gaiji,穩,6320
no_gaiji,灰,6301
no_gaiji,籍,6297
no_gaiji,卯,6296
no_gaiji,擯,6285
no_gaiji,巳,6284
no_gaiji,勵,6277
no_gaiji,掘,6271
no_gaiji,耕,6270
no_gaiji,魂,6255
no_gaiji,緇,6254
no_gaiji,革,6247
no_gaiji,蕭,6234
no_gaiji,粟,6232
no_gaiji,熙,6230
no_gaiji,鶴,6228
no_gaiji,蜀,6219
no_gaiji,誐,6218
no_gaiji,央,6209
no_gaiji,芥,6203
no_gaiji,戊,6199
no_gaiji,艸,6196
no_gaiji,刑,6179
no_gaiji,宏,6165
no_gaiji,决,6160
no_gaiji,陶,6158
no_gaiji,曳,6148
no_gaiji,拋,6145
no_gaiji,犍,6145
no_gaiji,晴,6143
no_gaiji,肆,6141
no_gaiji,叅,6136
no_gaiji,托,6131
no_gaiji,鼎,6131
no_gaiji,吠,6129
no_gaiji,蘆,6121
no_gaiji,羽,6120
no_gaiji,恃,6092
no_gaiji,匠,6090
no_gaiji,鞋,6071
no_gaiji,激,6064
no_gaiji,狼,6061
no_gaiji,鎖,6057
no_gaiji,諂,6057
no_gaiji,寮,6056
no_gaiji,淡,6051
no_gaiji,肘,6051
no_gaiji,操,6045
no_gaiji,涌,6021
no_gaiji,悞,6015
no_gaiji,班,5990
no_gaiji,占,5986
no_gaiji,酉,5985
no_gaiji,咒,5985
no_gaiji,陁,5980
no_gaiji,龕,5969
no_gaiji,睛,5961
no_gaiji,斫,5954
no_gaiji,祀,5944
no_gaiji,闥,5942
no_gaiji,茂,5932
no_gaiji,妃,5927
no_gaiji,叫,5926
no_gaiji,祠,5916
no_gaiji,竿,5912
no_gaiji,冀,5905
no_gaiji,麥,5900
no_gaiji,獵,5890
no_gaiji,職,5887
no_gaiji,飄,5885
no_gaiji,奧,5884
no_gaiji,欠,5878
no_gaiji,燃,5875
no_gaiji,醒,5843
no_gaiji,陷,5833
no_gaiji,巡,5827
no_gaiji,俊,5822
no_gaiji,卜,5803
no_gaiji,柴,5801
no_gaiji,忉,5789
no_gaiji,跛,5785
no_gaiji,刃,5785
no_gaiji,迫,5782
no_gaiji,豪,5775
no_gaiji,暑,5771
no_gaiji,奘,5762
no_gaiji,鑿,5751
no_gaiji,詐,5731
no_gaiji,播,5708
no_gaiji,霧,5707
no_gaiji,鞭,5706
no_gaiji,巾,5702
unicode-char,你,5702
no_gaiji,敕,5701
no_gaiji,拙,5697
no_gaiji,霄,5680
no_gaiji,緩,5669
no_gaiji,係,5666
no_gaiji,枕,5655
no_gaiji,抵,5654
no_gaiji,跟,5650
no_gaiji,翅,5637
no_gaiji,鄙,5625
no_gaiji,懃,5619
no_gaiji,谿,5602
no_gaiji,腰,5600
no_gaiji,薰,5599
no_gaiji,仗,5593
no_gaiji,袖,5587
no_gaiji,謾,5577
no_gaiji,寢,5577
no_gaiji,燕,5566
no_gaiji,婢,5566
no_gaiji,烈,5563
no_gaiji,菜,5560
no_gaiji,氷,5559
no_gaiji,盆,5536
no_gaiji,寥,5522
no_gaiji,葬,5522
no_gaiji,捐,5502
no_gaiji,腦,5489
no_gaiji,頑,5487
no_gaiji,悠,5486
no_gaiji,棘,5482
no_gaiji,汗,5478
no_gaiji,徃,5469
no_gaiji,髓,5453
no_gaiji,捺,5448
no_gaiji,殃,5425
no_gaiji,掛,5424
no_gaiji,敲,5392
no_gaiji,黨,5389
no_gaiji,姑,5380
no_gaiji,妬,5373
no_gaiji,織,5361
no_gaiji,虧,5360
no_gaiji,韋,5353
no_gaiji,悶,5349
no_gaiji,峻,5341
no_gaiji,吏,5339
no_gaiji,虫,5333
no_gaiji,舜,5330
no_gaiji,屢,5327
no_gaiji,拿,5322
no_gaiji,朽,5322
no_gaiji,恥,5318
no_gaiji,皎,5309
no_gaiji,泊,5307
no_gaiji,朕,5307
no_gaiji,暇,5307
no_gaiji,撿,5302
no_gaiji,杲,5301
no_gaiji,淪,5301
no_gaiji,評,5297
no_gaiji,惺,5295
no_gaiji,𦦨,5290
no_gaiji,茅,5285
no_gaiji,帙,5284
no_gaiji,鼠,5275
no_gaiji,叔,5268
no_gaiji,坊,5250
no_gaiji,扣,5247
no_gaiji,芽,5239
no_gaiji,綺,5238
no_gaiji,握,5226
no_gaiji,佗,5225
no_gaiji,怕,5211
no_gaiji,椎,5203
no_gaiji,貢,5190
no_gaiji,亥,5184
no_gaiji,厥,5182
no_gaiji,沐,5178
no_gaiji,咽,5173
no_gaiji,嗚,5161
no_gaiji,餅,5156
no_gaiji,禽,5142
no_gaiji,燄,5138
no_gaiji,斤,5131
no_gaiji,鷲,5125
no_gaiji,併,5122
no_gaiji,俾,5114
no_gaiji,皈,5103
no_gaiji,軒,5102
no_gaiji,戌,5102
no_gaiji,縫,5100
no_gaiji,逾,5095
no_gaiji,凶,5090
no_gaiji,醯,5087
no_gaiji,俄,5074
no_gaiji,擎,5064
no_gaiji,汙,5048
no_gaiji,陣,5039
no_gaiji,揵,5032
no_gaiji,鈴,5023
no_gaiji,脈,5011
no_gaiji,朋,5009
normal,灰,5003
no_gaiji,儼,4998
no_gaiji,篤,4996
no_gaiji,撒,4989
no_gaiji,祿,4985
no_gaiji,釣,4984
no_gaiji,堆,4983
no_gaiji,耽,4982
no_gaiji,桑,4979
no_gaiji,橛,4977
no_gaiji,煞,4974
no_gaiji,促,4950
no_gaiji,敏,4937
no_gaiji,僅,4936
no_gaiji,坦,4919
no_gaiji,詠,4915
no_gaiji,娜,4914
no_gaiji,螺,4909
no_gaiji,壑,4897
no_gaiji,涕,4893
no_gaiji,築,4877
no_gaiji,奚,4876
no_gaiji,羞,4868
no_gaiji,窺,4867
no_gaiji,苗,4865
no_gaiji,陛,4852
no_gaiji,覿,4849
no_gaiji,哆,4840
no_gaiji,夙,4839
no_gaiji,努,4829
no_gaiji,嬰,4828
no_gaiji,卵,4827
no_gaiji,犬,4826
no_gaiji,佳,4825
no_gaiji,盂,4820
no_gaiji,踐,4817
no_gaiji,摸,4814
no_gaiji,矩,4807
no_gaiji,唾,4805
no_gaiji,瞞,4803
no_gaiji,堯,4799
no_gaiji,唎,4779
no_gaiji,傅,4773
no_gaiji,猴,4772
no_gaiji,緒,4771
no_gaiji,䟦,4767
no_gaiji,柏,4766
no_gaiji,諮,4763
no_gaiji,韶,4738
no_gaiji,禾,4726
no_gaiji,粒,4715
no_gaiji,蹉,4711
no_gaiji,淫,4706
no_gaiji,况,4701
no_gaiji,聊,4693
no_gaiji,宴,4691
no_gaiji,鴻,4677
no_gaiji,杵,4669
no_gaiji,袋,4668
no_gaiji,隅,4661
no_gaiji,縷,4651
no_gaiji,崩,4644
no_gaiji,澡,4640
no_gaiji,賈,4634
no_gaiji,軀,4632
no_gaiji,泛,4631
no_gaiji,焦,4615
no_gaiji,哲,4609
no_gaiji,鄔,4608
no_gaiji,瑠,4607
no_gaiji,粉,4602
no_gaiji,捕,4600
no_gaiji,琴,4586
no_gaiji,級,4580
no_gaiji,捧,4580
no_gaiji,娛,4577
no_gaiji,翰,4577
no_gaiji,諷,4576
no_gaiji,姚,4559
no_gaiji,厄,4555
no_gaiji,凌,4543
no_gaiji,抽,4536
no_gaiji,庸,4533
no_gaiji,姊,4524
no_gaiji,桂,4523
no_gaiji,崛,4514
no_gaiji,牆,4511
no_gaiji,貝,4504
no_gaiji,瘦,4504
no_gaiji,賦,4501
no_gaiji,吸,4498
no_gaiji,枉,4493
no_gaiji,潮,4489
no_gaiji,羸,4483
no_gaiji,債,4483
no_gaiji,撞,4480
no_gaiji,寡,4471
no_gaiji,確,4465
no_gaiji,冊,4465
no_gaiji,赫,4463
no_gaiji,滑,4462
no_gaiji,措,4454
no_gaiji,漂,4449
no_gaiji,允,4434
no_gaiji,藝,4431
no_gaiji,模,4431
no_gaiji,屎,4429
no_gaiji,洋,4425
no_gaiji,缽,4425
no_gaiji,跏,4413
no_gaiji,享,4407
no_gaiji,遽,4402
no_gaiji,暖,4394
no_gaiji,寤,4388
no_gaiji,鄰,4384
no_gaiji,劈,4376
no_gaiji,括,4370
no_gaiji,裝,4365
no_gaiji,逈,4352
no_gaiji,繇,4348
no_gaiji,雀,4346
no_gaiji,筋,4342
no_gaiji,漁,4342
no_gaiji,丞,4341
no_gaiji,態,4336
no_gaiji,猿,4335
no_gaiji,喃,4334
no_gaiji,觧,4331
no_gaiji,栗,4326
no_gaiji,刊,4325
no_gaiji,柰,4321
no_gaiji,陋,4318
no_gaiji,倉,4315
no_gaiji,錐,4314
no_gaiji,恆,4301
no_gaiji,炭,4299
no_gaiji,邏,4298
no_gaiji,介,4295
no_gaiji,削,4292
no_gaiji,乍,4278
no_gaiji,醍,4271
no_gaiji,磬,4269
no_gaiji,斧,4269
no_gaiji,麟,4267
no_gaiji,怯,4266
no_gaiji,醐,4260
