type,char,frequency
zzs,[卄/(亦-〦+一)],2
zzs,[序-予+倉],2
zzs,[右/手],2
zzs,[免/(免*免)],2
zzs,[石*夢],2
zzs,[狼/齒],2
zzs,[阿-可+(夾-(人*人)+(前-刖))],2
zzs,[病-丙+直],2
zzs,[火*(((巨-匚)@十)/((巨-匚)@十))],2
zzs,[肆-聿+((彰-章)/甘)],2
zzs,[(ㄇ@乂)/音],2
zzs,[病-丙+舞],2
zzs,[(筐-王+僉)*殳],2
zzs,[覈-(白/方)+身],2
zzs,[鏈-車+手],2
zzs,[大/(牛/牪)],2
zzs,[(目*目)/鳥],2
zzs,[互*頁],2
zzs,[序-予+改],2
zzs,[(匕/示)*余],2
zzs,[狂-王+(臿-臼+(凵@(人*人)))],2
zzs,[扳-又+市],2
zzs,[仁-二+歲],2
zzs,[打-丁+(后-口+(一/巾))],2
zzs,[乞-乙+夫],2
zzs,[└@米],2
zzs,[穴/(ㄐ*未)],2
zzs,[綟-犬+友],2
zzs,[皮*留],2
zzs,[ㄐ*((巨-匚)/又)],2
zzs,[口*(寂-又)],2
zzs,[皮*嗇],2
zzs,[馬*炎],2
zzs,[口*猒],2
zzs,[竺-二+創],2
zzs,[癸-天+貝],2
zzs,[((辟-辛)/王)*(〦/羊)],2
zzs,[怡-台+辟],2
zzs,[禾*(曷-人+乂)],2
zzs,[房-万+巳],2
zzs,[示*皮],2
zzs,[((└@日)/由/土)*(口/又)],2
zzs,[皮*曾],2
zzs,[目*令],2
zzs,[月*烏],2
zzs,[巢-果+山],2
zzs,[颱-台+(日/月)],2
zzs,[怡-台+郁],2
zzs,[交*欠],2
zzs,[打-丁+(祭-示+虫)],2
zzs,[扳-又+(?/巾)],2
zzs,[羌-儿+(木-(企-止)+(言*言))],2
zzs,[(前-刖+((巨-匚)@一))*皮],2
zzs,[禹*頁],2
zzs,[收-ㄆ+　],2
zzs,[弟-(美-(王/大))],2
zzs,[打-丁+宁],2
zzs,[世/十],2
zzs,[云/小],2
zzs,[竺-二+蠶],2
zzs,[怡-台+ㄗ],2
zzs,[聲-耳+目],2
zzs,[沱-匕+之],2
zzs,[木*毘],2
zzs,[天/皿],2
zzs,[恙-心+戈],2
zzs,[遳-人+口],2
zzs,[尼*鳥],2
zzs,[山/郎],2
zzs,[老/鬼],2
zzs,[苑/大],2
zzs,[弼-百+(幅-巾)],2
zzs,[(留-刀)-田],2
zzs,[耳*巢],2
zzs,[雨/溜],2
zzs,[竺-二+(大/車)],2
zzs,[耳*丙],2
zzs,[〦/次/衣],2
zzs,[歹*(舄-臼+(十/田))],2
zzs,[鎨-十+冏],2
zzs,[馝-禾+黍],2
zzs,[恩-大+夕],2
zzs,[利-禾+(京-口+日)],2
zzs,[病-丙+秝],2
zzs,[采-木+丁],2
zzs,[宎-大+犬],2
zzs,[口*(虍@匕)],2
zzs,[卄/陸],2
zzs,[恭-共+道],2
no_gaiji,≡,2
zzs,[阿-可+責],2
zzs,[土/羊],2
zzs,[酉*(、廾、)],2
zzs,[片*扁],2
zzs,[巢-果+(凵@土)],2
zzs,[(餐-食)-又+勿],2
zzs,[出/八/六],2
zzs,[口*(序-予+(一/ㄠ))],2
zzs,[(匕/禾)*(企-止+米)],2
zzs,[磑-豆+夆],2
zzs,[(麗-(一*一)+〦)-鹿],2
zzs,[仁-二+屬],2
zzs,[示*希],2
zzs,[絫-糸+((霝-雨)/大/一/口)],2
zzs,[虒-虎+力],2
zzs,[跳-兆+甹],2
zzs,[魅-未+雷],2
zzs,[韋*(ㄆ/田)],2
zzs,[券-刀+(口/手)],2
zzs,[肆-聿+(罩-卓+山)],2
zzs,[瑔-水+井],2
zzs,[○@(內-入+人)],2
zzs,[水/仚],2
zzs,[旲-一+(王*王)],2
zzs,[(同-(一/口)+巳)*或],2
zzs,[出*(同-(一/口)+巳)],2
zzs,[(田/虫)*昆],2
zzs,[(病-丙)-〦+一],2
zzs,[常-吊+糸],2
zzs,[(羽/王)*隹],2
zzs,[(臘-月)-囗+ㄇ],2
zzs,[糸*魯],2
zzs,[木*身],2
zzs,[(米*殳)/廾],2
zzs,[肆-聿+角],2
zzs,[覛-見+皿],2
zzs,[爿*(宭-尹+丰)],2
zzs,[千-┬+下],2
no_gaiji,ブ,2
zzs,[糸*摩],2
zzs,[糸*普],2
zzs,[絹/立],2
zzs,[互*瓦],2
zzs,[丮-(舉-與)+(└@夕)],2
zzs,[ㄆ/(虫*虫)],2
zzs,[支-十+?],2
zzs,[一/外],2
zzs,[(而/而)*(刀/免)],2
zzs,[木*封],2
zzs,[木*蒪],2
zzs,[囉-糸],2
zzs,[糸*(這-言+(派-(汳-又)))],2
zzs,[泳-永+焱],2
zzs,[毯-炎+罔],2
zzs,[拖-也+巴],2
zzs,[撢-早+土],2
zzs,[光-〡],2
zzs,[光-儿],2
zzs,[宿-百+旲],2
zzs,[阿-可+(六/木)],2
zzs,[絕-糸+弓],2
zzs,[山*全],2
zzs,[斤*鳥],2
zzs,[戶@(一/用)],2
zzs,[毯-炎+兩],2
zzs,[龠*(虎-儿+巾)],2
zzs,[乾-乞+(大/(舛-夕))],2
zzs,[舟*付],2
zzs,[擒-离+干],2
zzs,[娟-口+日],2
zzs,[刀/田/火],2
zzs,[卄/絡],2
zzs,[(千/止)*工],2
zzs,[陛-比+(、廾、、)],2
zzs,[王*密],2
zzs,[賺-(赤-土)+(烈-列)],2
zzs,[朮/虫],2
zzs,[鼓/車],2
zzs,[伉-〦+(茲-卄)],2
zzs,[但-日+兀],2
zzs,[絡-口+((暴-(日/共))/皿)],2
zzs,[沙/鬼],2
zzs,[知/木],2
zzs,[日*有],2
zzs,[階-白+日],2
zzs,[口*脟],2
zzs,[(卑-(白-日))*鳥],2
zzs,[繆-(彰-章)+小],2
zzs,[丫/一],2
zzs,[(冰-水+七)/木],2
zzs,[言*(前-刖+旲)],2
zzs,[打-丁+觀],2
zzs,[打-丁+(十/卄/丁)],2
zzs,[滲-(珍-王)+三],2
zzs,[((印-ㄗ)*月)/壬],2
zzs,[山/毒/(毒*毒)],2
zzs,[王*曳],2
zzs,[埶/大],2
zzs,[泳-永+((冗-几+且)/八)],2
zzs,[寥-(彰-章)+小],2
zzs,[口*網],2
zzs,[(超-刀+(美-(王/大)))-(足-口)+(之-、)],2
zzs,[齒*助],2
zzs,[虖-丁+ㄎ],2
zzs,[狂-王+休],2
zzs,[木/亍],2
zzs,[彳*厭],2
zzs,[打-丁+畣],2
zzs,[厂@(林/曰)],2
zzs,[璅-土+上],2
zzs,[薛-辛+(〦/羊)],2
zzs,[淝-巴+(氏/口)],2
zzs,[市/人],2
zzs,[角*爪],2
zzs,[口*(聲-耳+正)],2
zzs,[阿-可+丘],2
zzs,[翅-羽+只],2
zzs,[跳-兆+亶],2
zzs,[言*圣],2
zzs,[革*健],2
zzs,[酋*式],2
zzs,[土/衣],2
zzs,[卄/拘],2
zzs,[前-刖+戊],2
zzs,[搏-甫+(十/甲)],2
zzs,[月*坴],2
zzs,[卄/昫],2
zzs,[糸*慧],2
zzs,[乳-孚+肉],2
zzs,[膿-曲+((盥-皿)-水+(向-口+乂))],2
zzs,[門@(拫-日+口)],2
zzs,[(木/火)*戈],2
zzs,[仁-二+(亡/天)],2
zzs,[匚@敢],2
zzs,[佰-白+(心-(白-日))],2
zzs,[仁-二+胡],2
zzs,[縕-囚+(敲-高)],2
no_gaiji,ゴ,2
zzs,[口*籃],2
zzs,[社-土+尒],2
zzs,[椋-小+(日/干)],2
zzs,[彳*(一/八/土)],2
zzs,[石*(惎-八)],2
zzs,[弓*殳],2
zzs,[起-巳+(色-巴+((巨-匚)@十))],2
zzs,[光-儿+((戀-〦)-心+十)],2
zzs,[彰-日+田],2
zzs,[利-禾+(朔-月)],2
zzs,[几@〡],2
zzs,[飢-几+生],2
zzs,[病-丙+卓],2
zzs,[土*土],2
zzs,[丮-(舉-與)+(一/ㄠ)],2
zzs,[月*叉*、],2
zzs,[月*蔭],2
zzs,[日*儿],2
zzs,[身*隹],2
zzs,[月*悉],2
zzs,[企-止+(二/(繭-卄)-虫+糸)],2
zzs,[卄/庇/舌],2
zzs,[(亡*ㄉ)/王],2
zzs,[口*(堊-王+田)],2
zzs,[丮-(舉-與)+((ㄠ-、)*ㄟ)],2
zzs,[(序-予+林)/肉],2
zzs,[袁-口],2
zzs,[社-土+(危-(夗-夕)+(七/巾))],2
zzs,[丮-(舉-與)+(ㄓ-凵+└)],2
zzs,[(乏-之+虫)*(ㄊ/廾)],2
zzs,[金*耆],2
zzs,[(壴*欠)/心],2
zzs,[讟-士+出],2
zzs,[襮-(日/共)+(羌-儿)],2
zzs,[徹-育+((糸-ㄠ+云)/肉)],2
zzs,[利-禾+黑],2
zzs,[口*(美-(王/大)+丁)],2
zzs,[泳-永+(葛-(└@人)+匕)],2
zzs,[米*甫],2
zzs,[願/心],2
zzs,[宋-木+午],2
zzs,[榼-去+宓],2
zzs,[月*(希-巾+ㄙ)],2
zzs,[木*受],2
zzs,[怡-台+其],2
zzs,[(土/示)*(又/米)],2
zzs,[土*雽],2
zzs,[言*首],2
zzs,[火*郭],2
zzs,[打-丁+負],2
zzs,[跳-兆+((梳-木)-、)],2
zzs,[絕-巴+日],2
zzs,[社-土+肖],2
zzs,[月*畾],2
zzs,[贍-言+(工/口)],2
zzs,[門@芭],2
zzs,[齒*衰],2
zzs,[木*星],2
zzs,[孛-子+木],2
zzs,[(禾/米)*占],2
zzs,[米*(白-日+睪)],2
zzs,[禾*(甬-用+臼)],2
zzs,[貝*奈],2
zzs,[打-丁+簟],2
zzs,[〦/(蠻-〦)],2
zzs,[言*(入/米)],2
zzs,[口*(卄/(阿-可+辛)/木)],2
zzs,[卄/隅],2
zzs,[雨/羽],2
zzs,[烈-列+(圭*丸)],2
zzs,[潟-臼+(十/田)],2
zzs,[智*千],2
zzs,[廾-┬+下],2
zzs,[(訊-言)/且],2
zzs,[坑-几+(朔-月)],2
zzs,[日*力],2
zzs,[嚼-寸+ㄆ],2
zzs,[社-土+光],2
zzs,[緞-几+(巨-匚)],2
zzs,[戈/甬],2
zzs,[觱-角+用],2
zzs,[癈-(弓*殳)+放],2
zzs,[留-田+亞],2
zzs,[哈*達],2
zzs,[涘-矢+天],2
zzs,[口*萐],2
zzs,[仁-二+哉],2
zzs,[歛-(人*人)+(烈-列)],2
zzs,[商-口+衣],2
zzs,[(、廾八、、)/心],2
zzs,[血*思],2
zzs,[荳-一+死],2
zzs,[皮-(〡/又)+(王/胃)],2
zzs,[賴/虫],2
zzs,[(炎/舛)*ㄆ],2
zzs,[口*(瞀-目+力)],2
zzs,[(口*利)/(尒-小+(恭-共))],2
zzs,[日/(俎-且+(俎-且))/(百-日+ㄎ)],2
zzs,[車*(耳*ㄑ)],2
zzs,[口*((看-目)*月)],2
zzs,[要/日],2
zzs,[口*攏],2
zzs,[醠-央+又],2
zzs,[利-禾+(口/又)],2
zzs,[(ㄇ@ㄙ)/月],2
zzs,[(〦-一+尸)@豕],2
zzs,[耳*妾],2
zzs,[疏-(梳-木)+危],2
zzs,[竺-二+匿],2
zzs,[囗@?],2
zzs,[掠-口+日],2
zzs,[王*((鞨-人-└)+匕)],2
zzs,[自/(┴/(ㄥ*〡*ㄙ)/┬)],2
zzs,[糸*昌],2
zzs,[口*(莁-┴+二)],2
zzs,[金*(米/田)],2
zzs,[棄-木+┴],2
zzs,[鹵*辱],2
zzs,[口*(美-大+(瞭-目-(日/小)))],2
zzs,[打-丁+(虛*戈)],2
zzs,[止/目],2
zzs,[橐-(冗-几+石)+圂],2
zzs,[糸*盈],2
zzs,[漉-比+(人*人)],2
zzs,[泳-永+(卄/(匚@一))],2
zzs,[鄲-(口*口)],2
zzs,[蠂-世+云],2
zzs,[〦/田/(衣-、)],2
zzs,[火*(十/田/寸)],2
zzs,[門@祭],2
zzs,[穀-禾+手],2
zzs,[烈-列+多],2
zzs,[亦/虫],2
zzs,[訊-言+晝],2
zzs,[褁-果+(里/八)],2
zzs,[出/(同-(一/口)+(人*人))/貝],2
zzs,[飢-几+禾],2
zzs,[牛*离],2
zzs,[穴/(井*又)],2
zzs,[牙*ㄆ],2
zzs,[辟-辛+力],2
zzs,[肉*且],2
zzs,[卄/一/八/土],2
zzs,[皮-(〡/又)+(王/巳)],2
zzs,[金*用],2
zzs,[打-丁+(口/(之-、))],2
zzs,[一/(口*口)/田],2
zzs,[阿-可+(凵@(子-一+(二*二)))],2
zzs,[月*(〦/(刀*了*(留-刀-田))/肉)],2
zzs,[口*闇],2
zzs,[口*(纜-(罩-卓))],2
zzs,[卄/忽],2
zzs,[飢-几+(乏-之+虫)],2
zzs,[(不/工)*頁],2
zzs,[蘲-畾+(一/八)],2
zzs,[索*殳],2
zzs,[齒*支],2
zzs,[跳-兆+(敲-高)],2
zzs,[示*(后-口+(一/巾))],2
zzs,[弓*丙*丙],2
zzs,[(殤-歹+月)-昜+(日/(句-口+匕))],2
zzs,[怡-台+(白-日+几)],2
zzs,[彪-儿+巾],2
zzs,[外-〡+十],2
zzs,[飢-几+爰],2
zzs,[卄/戉],2
zzs,[替-日+虫],2
zzs,[烈-列+樣],2
zzs,[臿-臼+(凵@((犀-尸-牛)-〡))],2
zzs,[病-丙+(土/ㄆ)],2
zzs,[木*亍],2
zzs,[辦-力+歹],2
zzs,[商*(口/又)],2
zzs,[區*几],2
zzs,[邱-丘+(序-予+里)],2
zzs,[糸*(扥-(打-丁))],2
zzs,[凵@(口*了*ㄑ)],2
zzs,[卄/((羔-王+田)*禾)],2
zzs,[剞-可+(舛-夕)],2
zzs,[登*力],2
zzs,[口*巳],2
zzs,[這-言+(?/(帝-(立-一)))],2
zzs,[((⊥*目)/ㄙ)*(儿/一/乂)],2
zzs,[怡-台+末],2
zzs,[醠-央+巳],2
zzs,[卄/倠/(〡*日)],2
zzs,[夌-土+由],2
zzs,[气-一],2
zzs,[崖-圭+(八/言)],2
zzs,[(乞-乙+止)*夬],2
zzs,[月*(匋-山+止)],2
zzs,[勝-力+小],2
zzs,[恙-心+父],2
zzs,[鋑-允+公],2
zzs,[社-土+(乃@古)],2
zzs,[捺-示+土],2
zzs,[(束*力)/止],2
zzs,[口*(十/甲/寸)],2
zzs,[莫-大+儿],2
zzs,[怡-台+又],2
zzs,[飢-几+責],2
zzs,[跳-兆+(厂@黑)],2
zzs,[火*(癸-天+米)],2
zzs,[木*(哉-口+ㄅ)],2
zzs,[堊*斤],2
zzs,[(刀/又)*頁],2
zzs,[香*夏],2
zzs,[高/曰],2
zzs,[社-土+(車*取)],2
zzs,[乾-乞],2
zzs,[曳-(必-心)],2
zzs,[榹-儿+十],2
zzs,[仁-二+角],2
zzs,[死-匕+卜],2
zzs,[槤-車+羍],2
zzs,[序-予+(口/土)],2
zzs,[罩-卓+帝],2
zzs,[唏-布+木],2
zzs,[懦-而+((看-目)*月)],2
zzs,[哎-乂+亦],2
zzs,[打-丁+禹],2
zzs,[馬*(幅-巾)],2
zzs,[月*己],2
zzs,[怡-台+(廿/?)],2
zzs,[言*(平/一)],2
zzs,[戶@(乏-之+犮)],2
zzs,[苟-口+匕],2
zzs,[言*害],2
zzs,[山*反],2
zzs,[金*鼠],2
zzs,[(网-ㄨ)/月],2
zzs,[石*肴],2
zzs,[月*蘭],2
zzs,[帚-巾+車],2
zzs,[跳-兆+(歷-秝+林)],2
zzs,[一*八*一],2
zzs,[春-日+衣],2
zzs,[鎨-十+向],2
zzs,[厂@(邱-丘+(田/坴))],2
zzs,[狗-口+ㄙ],2
zzs,[骨*退],2
zzs,[日/(夕*(〡/下))],2
zzs,[孝-子+了],2
zzs,[狂-王+(彳*才)],2
zzs,[仁-二+((天*天)/止)],2
zzs,[木*(第-(竺-二)+卄)],2
zzs,[目*(尸@工)],2
zzs,[示*吳],2
zzs,[彰-章+用],2
zzs,[仁-二+(美-(王/大)+口)],2
zzs,[竺-二+用],2
zzs,[忡-口+(司-(一/口))],2
zzs,[歹*失],2
zzs,[跳-兆+(弓/心)],2
zzs,[惱-囟+工],2
zzs,[山/絕],2
zzs,[打-丁+氶],2
zzs,[囗@(美-(王/大)+口)],2
zzs,[駝-匕+止],2
zzs,[病-丙+(猒/土)],2
zzs,[口/一/力],2
zzs,[門@牛],2
zzs,[(已*夕)/王],2
zzs,[瑟-必+文],2
zzs,[殄-一+止],2
zzs,[怡-台+業],2
zzs,[其-(一/八)],2
zzs,[石*(彖-(彖-豕)+(┐@一))],2
zzs,[酉*犬],2
zzs,[禾*(各-口+用)],2
zzs,[(百-日+回)/旦],2
zzs,[持-土+(十/田)],2
zzs,[立/八/(衣-〦)],2
zzs,[搬-舟+(又/木)],2
zzs,[覺/勿],2
zzs,[莊/金],2
zzs,[慌-芒+云],2
zzs,[一*一],2
zzs,[巾*卓],2
zzs,[米/車],2
zzs,[隹/寸],2
zzs,[社-土+平],2
zzs,[木*宁],2
zzs,[希*ㄆ],2
zzs,[妻-女+水],2
zzs,[(〦/日)*戈],2
zzs,[舛-夕+(舛-夕)],2
zzs,[濾-思+谷],2
zzs,[尸@(乖-北+(凵@(人*人)))],2
zzs,[齒*元],2
zzs,[自/北/夬],2
zzs,[髟-(彰-章)+曼],2
zzs,[攢-兟+(天*天)],2
zzs,[巾*(厂@火)],2
zzs,[火*門],2
zzs,[土*甲],2
zzs,[這-言+(采-木+(工/山))],2
zzs,[畝-久+元],2
zzs,[金*隻],2
zzs,[土*夭],2
zzs,[月*(刀/巳)],2
zzs,[色-巴+(厝-日+(人*人))],2
zzs,[(壴-士+山)*支],2
zzs,[方*　],2
zzs,[(企-止+〡)*(企-止+〡)],2
zzs,[山*矞],2
zzs,[((嘹-口)-小)-日+(匚@一)],2
no_gaiji,ジ,2
zzs,[自/衣],2
zzs,[怡-台+(展-卄+(一/卄))],2
zzs,[泳-永+(白-日+几)],2
zzs,[打-丁+(族-方)],2
zzs,[(十/果)*(瓜-、)],2
zzs,[卄/(瓜-、)],2
zzs,[口*(美-天+大)],2
zzs,[金*寘],2
zzs,[宋-木+(烈-列+百)],2
zzs,[狂-王+具],2
zzs,[荻-火+俞],2
zzs,[(口*〡*ㄑ)/兀],2
zzs,[枯-十+儿],2
zzs,[扁*爪],2
zzs,[怡-台+魯],2
zzs,[僱-隹+衣],2
zzs,[阿-可+含],2
zzs,[天/心],2
zzs,[彳*工*亍],2
zzs,[(土*弓)/一],2
zzs,[條-木+足],2
zzs,[泳-永+(尸/用)],2
zzs,[言*去],2
zzs,[白/上],2
zzs,[碟-世+(牙*牙)],2
zzs,[句*風],2
zzs,[卄/秏],2
zzs,[(文/巾)*爪],2
zzs,[糸*凡],2
zzs,[(角*崔)/向],2
zzs,[卄/(、廾八、、)],2
zzs,[仁-二+(└@(十/工))],2
zzs,[朿-木+天],2
zzs,[序-予+色],2
zzs,[序-予+榃],2
zzs,[腊-日+木],2
zzs,[(樊-爻+ㄠ)/邑],2
zzs,[舟*自],2
zzs,[(└@手)*頁],2
zzs,[惺-生+工],2
zzs,[常-吊+玉],2
zzs,[誣-(人*人)+(前-刖)],2
zzs,[邱-丘+口],2
zzs,[吙*蘭],2
zzs,[土*畢],2
zzs,[土/黽],2
zzs,[(雪-雨)/(米*(敲-高))/廾],2
zzs,[(並-(前-刖)+〦)/ㄆ],2
zzs,[賒-示+米],2
zzs,[禾*(ㄆ/巾)],2
zzs,[懂-重+(巫/十)],2
zzs,[火*日],2
zzs,[(臨-品+二)/見],2
zzs,[嘂-ㄐ+人],2
zzs,[乞-乙+(了-(丁-一)+(衣-〦+一))],2
zzs,[狂-王+昏],2
zzs,[(繭-虫+糸)/虫],2
zzs,[瓦*并],2
zzs,[序-予+(恙-心+皿)],2
zzs,[捔*斗],2
zzs,[宋-木+(屯-凵+臼)],2
zzs,[朿-木+夭],2
zzs,[海-母+儿],2
zzs,[社-土+刀],2
zzs,[田*十],2
zzs,[冗-几+(舄-臼+中)],2
zzs,[告*皮],2
zzs,[((黍-(企-止))*ㄉ)/牛],2
zzs,[冗-几+(王/ㄆ)],2
zzs,[怡-台+(素-糸+(百-日+面))],2
zzs,[糸*頁],2
zzs,[卄/(冗-几+夫)],2
zzs,[貝*冗],2
zzs,[執/大],2
zzs,[(上/禾)*(入/米)],2
zzs,[?*(比/虫)],2
zzs,[山/相],2
zzs,[白*(、廾、)],2
zzs,[日*害],2
zzs,[日*銀],2
zzs,[鱍-(弓*殳)+虫],2
zzs,[鹿/而],2
zzs,[口*尤],2
zzs,[鼻*(色-巴+巳)],2
zzs,[甘*古],2
zzs,[(又/木)*弋],2
zzs,[巾*奴],2
zzs,[共/毛],2
zzs,[跳-兆+(畚-田+水)],2
zzs,[仁-二+(旃-方)],2
zzs,[(牙*ㄆ)/万],2
zzs,[(麩-夫+羊)-來+(素-糸)],2
zzs,[示*殺],2
zzs,[同-(一/口)+已],2
zzs,[錕-日+白],2
zzs,[一/中],2
zzs,[(乂/木)*ㄆ],2
zzs,[彳*畏],2
zzs,[(目*有)/大],2
zzs,[鄣-日+田],2
zzs,[亭*羊],2
zzs,[日*互],2
zzs,[宋-木+條],2
zzs,[栗-木+月],2
zzs,[月*尺],2
zzs,[(二/口)*ㄆ],2
zzs,[媟-木+未],2
zzs,[一/(月*(乞-乙+、))],2
zzs,[木*壹],2
zzs,[茼-(一/口)+又],2
zzs,[里*巿],2
zzs,[勞-力+正],2
zzs,[單-田+日],2
zzs,[巢-果+早],2
zzs,[目*含],2
zzs,[口*(口/口)],2
zzs,[打-丁+?],2
zzs,[登/乂],2
zzs,[然-(烈-列)+大],2
zzs,[口*貲],2
zzs,[麩-夫+戉],2
zzs,[一/(晦-母+、)],2
zzs,[擇-幸+山],2
zzs,[猗-可+刀],2
zzs,[適-十],2
zzs,[女*贊],2
zzs,[卄/塵],2
zzs,[王*(?/米)],2
zzs,[乞-乙+(必-心)],2
zzs,[石*屬],2
zzs,[稫-禾+馬],2
zzs,[萩-火+皆],2
zzs,[彰-章+唬],2
zzs,[糸*(((巨-匚)@一)/((巨-匚)@一))],2
zzs,[前-刖+(刀*刀)],2
zzs,[日*善],2
zzs,[尾*也],2
zzs,[口*譬],2
zzs,[卄/(夕/木)],2
zzs,[髟/夭],2
zzs,[彳*去],2
zzs,[居*撿],2
zzs,[武*感],2
zzs,[豸*(仁-二+勺)],2
zzs,[以*宜],2
zzs,[身*矣],2
zzs,[仁-二+(弋@(乏-之+虫))],2
zzs,[序-予+(氏+、)],2
zzs,[白*斗],2
zzs,[亭*匠],2
zzs,[打-丁+奠],2
zzs,[牟*吉],2
zzs,[社-土+宁],2
zzs,[(止/矢)*余],2
zzs,[糸*(?了)],2
zzs,[(上/天)*(入@未)],2
zzs,[公/几],2
zzs,[摘*殳],2
zzs,[飪/火],2
zzs,[邊-方+幵],2
zzs,[ㄙ/日],2
zzs,[└*日],2
zzs,[卄/屢],2
zzs,[牙-(必-心)+(乂-(必-心))],2
zzs,[牙*(參-(彰-章)+(恭-共))],2
zzs,[嘆-口+王],2
zzs,[貝*賓],2
zzs,[病-丙+背],2
zzs,[打-丁+苔],2
zzs,[米*(、廾、)],2
zzs,[口/(丮-(舉-與)+(栗-木))],2
zzs,[疏-(梳-木)+忌],2
zzs,[耒*目],2
zzs,[番*月],2
zzs,[翅-羽+月],2
zzs,[赻-走+夌],2
zzs,[└@(栗-木)],2
zzs,[卄/大/虫],2
zzs,[序-予+ㄠ],2
zzs,[木*豢],2
zzs,[戶@天],2
zzs,[打-丁+逄],2
zzs,[口*吉*吉],2
zzs,[目*寺],2
zzs,[金*(羸-口+(罩-卓))],2
zzs,[(猭-(彖-豕)+(┐@一))/虫],2
zzs,[彳*良],2
zzs,[周-口],2
zzs,[(一/韋)*(ㄆ/田)],2
zzs,[(乂/ㄙ)*(乂/ㄙ)],2
zzs,[儸-維+(電-雨)],2
zzs,[打-丁+(夕/寸)],2
zzs,[宋-木+(死/虫)],2
zzs,[遊-方+木],2
zzs,[木*腐],2
zzs,[彳*(二/心)*亍],2
zzs,[怡-台+弇],2
zzs,[飢-几+卑],2
zzs,[颱-台+火],2
zzs,[怡-台+賈],2
zzs,[髟/百],2
zzs,[怡-台+(烈-列+(〡*(頤-頁+巳)))],2
zzs,[爿-〡+(厂@省)],2
zzs,[示*表],2
zzs,[這-言+(厂@市)],2
zzs,[音*頁],2
zzs,[飢-几+匱],2
zzs,[敖-ㄆ+殳],2
zzs,[(入/口/酉)*(ㄊ/日)],2
zzs,[這-言+鳥],2
zzs,[彳*旦],2
zzs,[鋻-又+(前-刖+一)],2
zzs,[怡-台+(面/示)],2
zzs,[(車*殳)/午],2
zzs,[竺-二+泭],2
zzs,[工*勻],2
zzs,[踢-易+本],2
zzs,[衣/凡],2
zzs,[怳-儿+肉],2
zzs,[卄/(傘-(企-止)+一)],2
zzs,[肉*(遻-(這-言))],2
zzs,[月*(└@主)],2
zzs,[打-丁+史],2
zzs,[卄/嫂],2
zzs,[昔*殳],2
zzs,[爿-〡+(序-予+雍)],2
zzs,[喪-(畏-田)+(冗-几+(石/木))],2
zzs,[一/心],2
zzs,[宋-木+吉],2
zzs,[催-隹+比],2
zzs,[跳-兆+(鐵-金)],2
zzs,[日*各],2
zzs,[革*敢],2
zzs,[日*戔],2
zzs,[(甚-儿+人)*皮],2
zzs,[澄-豆+韭],2
zzs,[糸*布],2
zzs,[忍*忍],2
zzs,[打-丁+(雍-〦)],2
zzs,[女*曹],2
zzs,[病-丙+(茖-口+用)],2
zzs,[糸*(羽/羽)],2
zzs,[怯*刃],2
zzs,[比/心],2
zzs,[雨/((矢-人+隹)*鳥)],2
zzs,[又/心],2
zzs,[骨*(大/(舛-夕))],2
zzs,[虺-虫+妥],2
zzs,[土*(惎-八)],2
zzs,[摩*也],2
zzs,[烈-列+(里*敢)],2
zzs,[惹*也],2
zzs,[糸*眷],2
zzs,[鋻-又+(乞-乙+(、/、))],2
zzs,[土*祭],2
zzs,[弱/火],2
zzs,[打-丁+龠],2
zzs,[啜-口+鳥],2
zzs,[耳*方],2
zzs,[服/鳥],2
zzs,[衰-(衣-〦)+死],2
zzs,[穴/悚],2
zzs,[(嘹-口)-(日/小)+示],2
zzs,[舛-夕+歹],2
zzs,[缹-午+千],2
zzs,[打-丁+遂],2
zzs,[(而*刃)/心],2
zzs,[凵@(玉-王+士)],2
zzs,[門@兄],2
zzs,[((魅-未+斗)-ㄙ)-(白-日)],2
zzs,[孛-子+牟],2
zzs,[刀/刀/(烈-列)],2
zzs,[((耜-耒)/└)*頁],2
zzs,[梁-木],2
zzs,[楎-車+凡],2
zzs,[胳-口+木],2
zzs,[(麩-夫+戈)-來+(素-糸)],2
zzs,[(廿/申)*蔑],2
zzs,[前/心],2
zzs,[足-口+(彳-〡)],2
zzs,[梳-木+日],2
zzs,[口*騰],2
zzs,[竺-二+哀],2
zzs,[泳-永+裔],2
zzs,[肆-聿+耆],2
zzs,[石*古],2
zzs,[山*岡],2
zzs,[柟-工+又],2
zzs,[(工*几)/木],2
zzs,[(角*羊)/心],2
zzs,[栥-欠+ㄆ],2
zzs,[金*(乏-之+犮)],2
zzs,[聲-耳+豕],2
zzs,[段-几+(己-(乳-孚))],2
zzs,[受-又+(友-又+(乂*、))],2
zzs,[詣-匕+上],2
zzs,[禾*(冓-土+二)],2
zzs,[奠*犬],2
zzs,[瞿-隹+(工/止)],2
zzs,[揆-天+米],2
zzs,[旡*見],2
zzs,[(牙*力)/厘],2
zzs,[貝*寺],2
zzs,[阿-可+昆],2
zzs,[屐-彳+ㄐ],2
zzs,[洉-口+十],2
zzs,[序-予+(黍-禾+林)],2
zzs,[(孛-子+?)/(足-口+田)],2
zzs,[俞-刖+(俐/木)],2
zzs,[彳*廣],2
zzs,[日*(冒-目+日)],2
zzs,[拖-也+巾],2
zzs,[(止/示)*(入/米)],2
